timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
462.681,0.0238045,-0.159944,-9.64116,-0.00094083,0.000363587,-0.000569506
462.688,0.00301393,-0.172412,-9.66146,-0.000601571,0.000195904,-0.000232562
462.694,0.013526,-0.183131,-9.63304,0.000149252,0.000226471,-0.000271862
462.7,0.0226156,-0.182701,-9.64329,-0.000308449,-0.000828417,-0.00116522
462.706,0.00593208,-0.180037,-9.64888,0.000499588,0.000750229,-0.000195934
462.713,0.0225605,-0.186007,-9.62344,-0.000953598,0.00071044,0.000135165
462.719,-0.00526479,-0.162686,-9.67422,0.00122045,-0.000858884,-0.000141427
462.725,0.0186516,-0.15648,-9.67437,-0.000394429,-0.000750482,-0.000578897
462.731,0.0206413,-0.17491,-9.60503,0.000331641,0.00115647,-0.0010674
462.738,0.0116699,-0.172731,-9.63698,0.000658185,0.000538354,-0.000404957
462.744,0.00232542,-0.152114,-9.70614,-0.000365386,0.000861487,-0.000569504
462.75,0.0182051,-0.171636,-9.68687,0.000478184,-0.000740605,-0.000181323
462.756,-0.00144353,-0.193041,-9.63766,-0.000863589,-0.00109262,-0.00120315
462.763,0.0105117,-0.165115,-9.61097,0.00149832,0.000756653,0.000201201
462.769,0.0109047,-0.166391,-9.65028,0.00176515,0.000956016,-0.000927403
462.775,0.0402066,-0.148742,-9.64833,-0.00155294,-0.000273275,-0.000449114
462.781,0.00718233,-0.179796,-9.65145,-0.00186375,0.000222296,0.000179
462.788,0.020251,-0.174052,-9.63306,-0.000464886,-0.00072113,0.00102121
462.794,0.0271349,-0.151385,-9.60874,0.000828612,0.000137323,-0.000995696
462.8,-0.0152243,-0.17453,-9.68028,0.00124362,3.79281e-07,-4.96013e-05
462.806,0.0115764,-0.164623,-9.66845,0.00089984,-0.000873062,-0.00139059
462.813,0.0239921,-0.169345,-9.67254,-0.00087677,0.000166465,-0.000199375
462.819,0.015971,-0.175496,-9.66478,0.000680208,-0.000333313,-0.00063752
462.825,0.0165854,-0.168529,-9.65035,0.000425253,9.37679e-05,-0.000549781
462.831,0.0152119,-0.164531,-9.68431,-0.000530927,0.000510729,-0.000258218
462.838,-0.00622529,-0.178659,-9.63836,-0.000872217,-0.000477874,-0.000733708
462.844,-0.0116732,-0.174975,-9.62763,0.000474507,-0.000611584,-0.000423017
462.85,0.02199,-0.182003,-9.65815,0.000553459,0.00064106,-0.00086896
462.856,0.00688034,-0.165143,-9.64154,-0.000274691,-0.000485948,-0.00107391
462.863,0.0185166,-0.164711,-9.65972,-0.000621058,-0.000168909,-0.00149501
462.869,0.0115346,-0.181196,-9.69314,-0.000656191,0.000145299,-0.00113048
462.875,0.00401904,-0.183621,-9.63917,-0.000941525,0.0014845,-0.000460916
462.881,0.0255549,-0.197304,-9.64787,0.000463169,0.000105172,0.000197034
462.888,0.00172337,-0.163509,-9.6465,-0.000448711,-0.000742059,-0.000390555
462.894,0.00521604,-0.157743,-9.64236,-0.00131166,-0.000613149,0.000185304
462.9,0.0197048,-0.168352,-9.6297,-0.000698905,-0.000238121,0.000755883
462.906,0.00711597,-0.163167,-9.63111,-0.00110038,0.000207383,4.27132e-05
462.913,0.019008,-0.195241,-9.66319,0.00093702,0.000565778,0.00095317
462.919,0.0198052,-0.179747,-9.63854,0.000448268,0.000813187,-0.000935939
462.925,0.00169007,-0.183794,-9.68148,0.001411,-3.31288e-05,-0.000503466
462.931,0.0211285,-0.176035,-9.63786,-0.00080613,0.000207621,-0.00101144
462.938,0.0166999,-0.176584,-9.63938,-0.000824049,-0.000881191,9.19802e-05
462.944,0.0228209,-0.167654,-9.60737,0.000186791,-0.000122135,-0.00056812
462.95,0.00419476,-0.184627,-9.61365,0.000750083,-0.000321479,0.000854412
462.956,0.0233575,-0.183693,-9.62362,0.000301728,-0.000184954,-0.000500205
462.963,0.000590595,-0.159698,-9.64943,3.54946e-05,0.000312005,8.71364e-05
462.969,0.0101279,-0.182549,-9.62533,0.000655594,0.000621289,0.000197656
462.975,0.0168006,-0.175128,-9.65329,-3.39863e-05,-0.000690984,-0.000365851
462.981,0.0241363,-0.16454,-9.63582,0.000429397,-0.000603784,0.000310204
462.988,0.0244935,-0.165445,-9.63576,-0.00161533,0.000257673,-0.00032928
462.994,0.0244204,-0.15755,-9.64114,0.000472989,-3.3012e-05,-0.000846486
463.006,0.0112343,-0.153321,-9.63146,0.000599955,0.000486181,0.0016002
463.013,0.0119492,-0.172844,-9.68,-0.000410805,8.49921e-05,-2.08197e-05
463.019,0.0203519,-0.171788,-9.63948,-0.000342804,-0.000159878,-0.00184844
463.025,-0.00498147,-0.174154,-9.63443,0.000458137,0.00069351,-0.00123916
463.031,0.00815321,-0.175015,-9.65934,0.000850593,0.00230063,-0.000101408
463.038,0.0253855,-0.187257,-9.68572,0.00014196,-0.001149,-0.000512723
463.044,0.00872359,-0.168633,-9.66565,-0.00107853,-0.00170487,-0.00148331
463.05,0.0186115,-0.157672,-9.6195,0.000332725,-0.000687819,-0.00017044
463.056,0.0177493,-0.181032,-9.62451,0.000978007,0.000511261,-0.000514848
463.063,-0.0085185,-0.17716,-9.69999,0.000520095,-0.000407216,0.000220012
463.069,0.0138359,-0.186436,-9.66756,-0.000721344,-0.00135829,0.000154678
463.075,0.0262953,-0.180375,-9.61717,0.000567043,-0.00016345,-0.000528227
463.081,0.0193004,-0.182105,-9.62259,-2.11878e-05,0.00109941,-0.000347578
463.088,0.0206042,-0.182285,-9.65884,0.000115593,0.000353205,0.000353749
463.094,0.019731,-0.155517,-9.65013,-0.000120871,-0.000363392,-0.00099125
463.1,0.0275904,-0.174277,-9.60875,-0.000771737,-0.00100615,-0.000286269
463.106,0.0126364,-0.169207,-9.65768,-0.000370545,0.000407675,-0.000309354
463.113,0.0133839,-0.181678,-9.69469,0.00111865,0.000386927,-0.000960734
463.119,0.0274143,-0.183236,-9.68713,0.00104031,-0.00105587,-0.00178924
463.125,0.0331422,-0.190173,-9.6585,0.000540328,-0.000362551,-0.000567753
463.131,0.00532892,-0.169841,-9.67517,0.00102076,0.000490114,-5.97592e-05
463.138,-0.0100343,-0.176795,-9.66796,-0.000789976,9.2784e-05,-0.00063809
463.144,0.0355894,-0.146374,-9.70143,0.00112375,-0.000162317,-0.000355077
463.15,-0.00171257,-0.16788,-9.63356,0.00114224,-0.00114867,-0.000814884
463.156,0.0356252,-0.182799,-9.58861,-0.000683209,-0.000330718,-0.000404936
463.163,0.0078168,-0.17319,-9.61284,0.000652794,0.000594384,-0.000745717
463.169,0.0281348,-0.164966,-9.66543,0.000830678,-0.000628902,-0.00106469
463.175,0.0185524,-0.161892,-9.66443,-0.000668157,-0.000412781,-0.00066316
463.181,0.00175092,-0.168576,-9.63385,0.000106052,-0.000663037,-0.00117211
463.188,0.00608196,-0.206214,-9.62657,0.000970022,0.00186628,-0.000202542
463.194,0.0180458,-0.186012,-9.66047,0.00113117,0.000244319,0.000617015
463.2,0.01213,-0.176394,-9.64975,-0.00205393,-0.000549691,-0.000275438
463.206,0.0125627,-0.178214,-9.6006,-0.000749213,-0.000593998,-0.000271232
463.213,0.0171099,-0.152146,-9.61541,0.00115063,0.000871132,-0.00044957
463.219,0.00193856,-0.186448,-9.65941,0.0009734,0.000732919,-0.000978319
463.225,0.000333031,-0.163806,-9.67797,0.000155163,-0.000393427,-0.000798682
463.231,-0.000511012,-0.191429,-9.66874,-0.000142444,0.000409873,-0.00037455
463.238,0.0146378,-0.155459,-9.62797,-0.000744514,-0.00031276,-0.00136055
463.244,0.0296455,-0.153057,-9.64687,0.000320006,0.000807985,-0.000332088
463.25,0.00308494,-0.158767,-9.67321,-0.000267596,0.00114067,9.19765e-05
463.256,0.00024329,-0.176663,-9.6544,-0.000886333,-2.90229e-06,-0.000429132
463.263,0.0346783,-0.156134,-9.63072,-0.000865145,-0.000312147,-0.00059812
463.269,-0.0147858,-0.162771,-9.66523,0.00108418,0.000894853,-0.00101341
463.275,0.0168701,-0.188892,-9.63836,0.000816726,0.00180412,-0.00108022
463.281,0.00555789,-0.190409,-9.65971,0.000396218,0.000855459,-0.000762436
463.288,0.0185432,-0.162055,-9.65709,0.00123603,0.00160487,0.000142546
463.294,0.0249483,-0.171112,-9.65539,3.40356e-05,6.19667e-06,0.000195819
463.3,0.00334912,-0.171481,-9.65877,-5.26633e-05,8.88077e-05,-0.000655722
463.306,0.0201703,-0.178877,-9.65833,0.000364913,-0.000560324,-0.000999128
463.313,0.0140637,-0.187572,-9.64159,0.000251572,0.000471564,4.81242e-05
463.319,0.00420715,-0.166359,-9.64956,-0.000670882,0.00081651,-0.000836437
463.325,0.0060859,-0.16266,-9.62537,0.000145052,0.000519951,-0.00102917
463.331,-0.00275955,-0.177532,-9.68417,0.0010821,0.000494483,3.05139e-05
463.338,0.0286908,-0.177571,-9.68778,-0.00106555,-6.27051e-05,0.00028632
463.344,0.0113461,-0.171194,-9.62527,-0.00067301,-6.81421e-05,-0.000721247
463.35,0.00626132,-0.204794,-9.6364,-6.57875e-05,0.000485884,-0.000748732
463.356,0.0115496,-0.165451,-9.68882,0.00108036,0.00116009,0.000622407
463.363,0.018412,-0.171454,-9.68313,-0.00115916,-0.00048813,-0.00050383
463.369,0.0177909,-0.157704,-9.63603,-5.96349e-06,-0.00139603,0.00054857
463.375,0.00980815,-0.159536,-9.68417,0.000515681,-7.89188e-05,-0.00169384
463.381,0.0142747,-0.186106,-9.68237,0.00114546,-2.287e-05,-0.000754423
463.388,0.0310139,-0.169544,-9.70193,-0.00092174,0.00055438,-0.000819646
463.394,0.0329085,-0.176543,-9.63799,-0.000464278,-0.000180069,0.0001421
463.4,0.0308035,-0.164412,-9.62242,-4.41244e-05,0.000801805,-0.00100003
463.406,0.0367772,-0.157656,-9.67427,0.000981346,0.000171399,-0.000527688
463.413,0.0317875,-0.173631,-9.67364,-0.00101087,-0.000314307,-8.40146e-05
463.419,-0.00343208,-0.177519,-9.62315,-0.00102569,-5.39625e-05,-0.00127083
463.425,0.0165543,-0.181405,-9.63457,0.000760732,0.000281301,-0.001128
463.431,0.0291739,-0.179589,-9.63648,0.00075351,-0.000477052,-0.00110876
463.438,0.0112428,-0.166778,-9.69028,0.000267313,-0.000845418,-7.01472e-06
463.444,0.00749418,-0.155884,-9.63927,-8.97748e-05,-0.000264095,-0.000259101
463.45,0.0172633,-0.149922,-9.61023,-0.000102898,0.00130855,-0.000720106
463.456,0.0062944,-0.146569,-9.66412,-0.000555363,0.000457819,-0.00143851
463.463,-0.00341913,-0.175899,-9.68824,0.000789393,-0.000779253,-0.000688071
463.469,0.00091748,-0.182625,-9.68077,0.000235287,-0.00111348,0.000821155
463.475,0.0117551,-0.159977,-9.6054,8.46903e-05,0.0010846,-0.000913735
463.481,-0.0124025,-0.165615,-9.62971,0.00170122,0.000667632,-0.000270328
463.488,0.0398811,-0.179345,-9.67937,0.000606636,-0.000574868,-0.00124982
463.494,0.0171495,-0.160766,-9.64313,-0.000184124,0.000380764,-0.000707975
463.5,0.00739961,-0.157955,-9.6256,0.000953615,-0.000436957,2.19792e-07
463.506,0.0201182,-0.171107,-9.62981,0.000214919,0.000412155,-0.00019181
463.513,-0.00813845,-0.184218,-9.63809,-0.000444983,-0.000273718,-4.09689e-06
463.519,0.0252191,-0.198422,-9.686,-1.41754e-05,-0.000507224,-0.00065696
463.525,-0.0026314,-0.194546,-9.66311,-0.000177234,-0.000636668,0.000318839
463.531,0.0262204,-0.193943,-9.62739,0.000842833,0.000875254,6.0481e-05
463.538,0.0321473,-0.200195,-9.68089,0.000308886,1.11858e-05,-0.00175762
463.544,0.0197236,-0.188021,-9.66018,-0.000827277,-0.000663955,-0.000211972
463.55,0.0260749,-0.157385,-9.65265,-0.0006254,-0.000880615,0.000520211
463.556,0.0267137,-0.159958,-9.63543,-7.07635e-05,-4.85865e-05,-0.000816843
463.563,0.018852,-0.158557,-9.67703,0.000416766,0.00128516,0.000197282
463.569,0.0312297,-0.182972,-9.70883,-0.0006344,-0.000333423,-0.000731535
463.575,0.0182806,-0.163574,-9.69764,0.000897712,-0.000134839,-0.0003262
463.581,0.0200408,-0.191109,-9.66163,-0.000116825,-0.000568833,-0.000284682
463.588,0.0206061,-0.172414,-9.65566,0.00104568,0.00167798,-0.000508862
463.594,0.0260189,-0.181497,-9.66926,0.000740017,0.000392363,-0.000617929
463.6,0.017072,-0.171089,-9.65408,0.000271941,-0.00135698,-0.00160139
463.606,0.00789761,-0.181074,-9.64847,0.000433312,-0.00146884,-0.00159677
463.613,0.0206358,-0.175342,-9.63383,-0.000598117,0.000453479,0.000861757
463.619,0.0116837,-0.169669,-9.66028,0.000620221,0.000894662,0.000702197
463.625,0.0183529,-0.188671,-9.64863,-0.00113964,-0.000167327,-0.00163004
463.631,0.0208042,-0.171246,-9.64644,-0.000790155,-0.000219287,-0.000580033
463.638,0.00584901,-0.191689,-9.64122,-0.000106597,-0.000848487,-0.000420807
463.644,0.00291954,-0.173199,-9.65117,0.000898166,0.000512053,-0.000552664
463.65,0.0269109,-0.190538,-9.66656,0.000172927,0.000366695,-0.000641452
463.656,0.0171768,-0.173995,-9.67046,-0.00141985,-8.81422e-05,-0.000236392
463.663,0.0110382,-0.158737,-9.62364,0.000175422,0.000252926,-0.000298681
463.669,0.00734542,-0.171768,-9.64751,-0.0010117,0.000334956,-0.000249807
463.675,0.0219249,-0.16803,-9.6511,0.000608316,0.000363131,-0.00109895
463.681,-0.00641756,-0.196033,-9.64605,-3.04179e-05,-0.000807058,-0.000377129
463.688,0.0274017,-0.156352,-9.67411,-0.000436227,-0.00103105,-0.000762879
463.694,0.0188149,-0.15199,-9.63451,-0.000123682,-0.00106942,-0.000445555
463.7,0.0130123,-0.199237,-9.63094,0.000414256,4.89451e-05,-2.99215e-05
463.706,0.011415,-0.1625,-9.66547,-0.00136933,2.14176e-05,-0.00133245
463.713,-0.00419546,-0.162396,-9.64984,8.7911e-05,0.000284918,-2.90917e-05
463.719,0.0212094,-0.152414,-9.65303,-0.000417675,0.000784307,-0.00030503
463.725,0.0342351,-0.173304,-9.6618,0.000837601,-0.000248289,0.000337126
463.731,0.0287502,-0.167811,-9.6479,0.000772491,0.00111549,8.74698e-06
463.738,0.0444353,-0.186218,-9.6683,0.000300707,-0.00110509,-0.000701509
463.744,0.017161,-0.17807,-9.67131,0.000155061,-0.000336697,-0.000897929
463.75,0.0139578,-0.177487,-9.62339,0.000688993,6.49056e-05,-0.000275886
463.756,0.00216708,-0.174151,-9.61589,5.73858e-05,0.000606984,9.59542e-06
463.763,0.0260209,-0.182041,-9.65322,-0.000229666,-0.0006412,-1.08164e-05
463.769,-0.00981658,-0.164003,-9.62825,0.000918039,0.000172937,-0.000661467
463.775,0.00556287,-0.185791,-9.65688,-0.000772698,0.000650097,-0.00117952
463.781,0.0258016,-0.17846,-9.67447,-0.000222614,-0.000385557,8.83443e-05
463.788,0.00501962,-0.182848,-9.6811,-0.00105355,0.000516234,-0.000675169
463.794,0.0184444,-0.167032,-9.66137,0.000812471,-0.000393003,-0.000942467
463.8,0.0142699,-0.163064,-9.62779,-0.000370077,-2.93363e-05,-0.000856479
463.806,0.0148115,-0.181868,-9.62807,-0.000143389,0.000423,-0.000522868
463.813,0.0139443,-0.159995,-9.65141,0.00102524,7.43067e-06,0.000589753
463.819,0.0269703,-0.167065,-9.66565,0.000385141,0.000622407,0.000995317
463.825,0.00972157,-0.186097,-9.67162,-0.000583276,0.000470823,0.000564617
463.831,0.0326514,-0.171755,-9.63507,0.000749158,-7.08199e-05,-0.000761036
463.838,0.0146368,-0.164494,-9.66383,0.000584514,0.000422164,-0.000894075
463.844,0.0243916,-0.179335,-9.68162,0.000676468,-0.000172247,0.000620873
463.85,0.00354756,-0.151194,-9.64594,-0.000382957,0.000513796,-0.0012466
463.856,0.0303459,-0.149716,-9.63353,0.000136383,-0.00029754,-0.000103964
463.863,0.0115446,-0.177076,-9.62965,0.000209408,0.000445537,-0.000790978
463.869,0.0125406,-0.157735,-9.65787,-0.00025454,0.000509381,-0.00115863
463.875,0.000272847,-0.168737,-9.66751,0.000730359,-0.000276804,-0.00128742
463.881,0.0247856,-0.182415,-9.64825,2.89765e-05,-0.000106401,-0.00027042
463.888,0.0280547,-0.190335,-9.6543,7.67503e-05,8.87203e-05,0.000608578
463.894,0.0196168,-0.180263,-9.63004,0.000955607,0.000874843,-3.16156e-05
463.9,0.0231258,-0.172082,-9.63303,-0.00125008,-0.000643902,-0.000280342
463.906,0.0202285,-0.162246,-9.63352,0.000604629,0.000417017,-0.000206238
463.913,0.0198993,-0.178749,-9.66302,0.000765581,0.00135674,0.000103419
463.919,0.0178344,-0.187363,-9.68242,-0.00040486,0.000523767,-0.00116275
463.925,3.66441e-05,-0.193586,-9.64124,-0.00014501,-0.000384675,-0.000729498
463.931,0.0133871,-0.174333,-9.66219,-0.000138242,-0.00064191,-0.000347361
463.938,0.0155331,-0.178793,-9.67486,0.000873063,1.03753e-05,-0.00170003
463.944,0.00655098,-0.174106,-9.64933,0.000314657,-0.00103618,-0.000476941
463.95,0.0235566,-0.180131,-9.64625,0.00120795,-0.00100347,-0.000827185
463.956,0.0103255,-0.183318,-9.64114,0.000212718,-0.000543599,-0.000248628
463.963,0.000536167,-0.192102,-9.64409,-0.000920991,0.000160543,-0.000371236
463.969,0.015296,-0.165529,-9.63337,-0.00108848,0.00129919,-0.00197818
463.975,0.0141699,-0.168362,-9.64765,0.001122,-0.00114762,-0.000792579
463.981,0.0345257,-0.190811,-9.68402,-0.000687655,0.000518266,-0.0010876
463.988,0.00722142,-0.167296,-9.65079,0.000376739,-0.000856027,-0.000673463
463.994,0.0263792,-0.171693,-9.66282,-0.000281256,-0.000240348,-0.00120708
464.006,0.0242133,-0.141282,-9.63741,-0.000667001,-0.000255904,0.000234333
464.013,0.0242708,-0.192559,-9.60359,-0.000532398,0.000523196,0.000104783
464.019,0.0275909,-0.184946,-9.65491,-9.4733e-05,-0.000439391,0.000713469
464.025,0.0133595,-0.154247,-9.68084,0.000450898,0.000859563,-0.000415619
464.031,0.0272584,-0.168049,-9.64874,-0.000418076,-0.000671631,-5.80763e-05
464.038,0.0246349,-0.181447,-9.6446,0.00165676,-0.00107021,-0.000816103
464.044,0.0168181,-0.182635,-9.64854,0.000180631,0.00122413,0.000173287
464.05,0.0136754,-0.181355,-9.68117,0.000974638,-0.00106701,-0.000528298
464.056,0.0163227,-0.177592,-9.63989,-0.00130717,-0.000416064,0.00110017
464.063,0.0361761,-0.183412,-9.63644,0.000264852,1.73855e-05,5.56437e-05
464.069,0.0341964,-0.163361,-9.65681,-6.87207e-05,0.000928518,-0.000852028
464.075,0.0274747,-0.178283,-9.68791,0.00090009,0.000167653,-0.000475976
464.081,0.0024098,-0.151813,-9.6513,-0.00083508,-0.00116929,9.4818e-06
464.088,0.0370306,-0.173414,-9.65207,0.001176,-0.000624295,-0.000146782
464.094,0.0149213,-0.182166,-9.65782,-0.000431076,-0.000857456,-0.00141715
464.1,0.0137767,-0.178758,-9.66148,-0.000523489,-0.0012928,0.000100785
464.106,0.0266888,-0.193803,-9.65303,0.000993137,0.000436106,-8.7278e-05
464.113,0.0201873,-0.16428,-9.63093,0.000687154,-0.000465821,-0.000424796
464.119,0.0211057,-0.172068,-9.66098,-0.000450417,0.000233445,-0.00103854
464.125,0.0129142,-0.193703,-9.70433,0.000210613,-7.2446e-05,1.31316e-06
464.131,-0.029201,-0.189915,-9.65861,0.000346562,0.000527434,-0.001621
464.138,0.0117389,-0.177049,-9.64239,0.000538628,0.000276203,0.000431423
464.144,0.0219394,-0.172885,-9.66923,0.000560587,0.000343089,-0.00124706
464.15,0.0273239,-0.190776,-9.64785,-0.000764865,-0.00044223,-0.000654556
464.156,0.0106978,-0.16758,-9.64486,0.000359665,0.000265451,-0.000284757
464.163,0.0111284,-0.179658,-9.66571,-0.000431456,0.000451666,-0.000452074
464.169,0.0036943,-0.164789,-9.63548,-0.000582086,-0.000108631,-0.000907334
464.175,0.0350461,-0.185258,-9.62212,-0.00085126,0.000824983,-0.000371274
464.181,0.0170619,-0.192805,-9.61596,8.14958e-05,-5.3482e-05,-0.000312289
464.188,0.0127724,-0.184138,-9.65806,0.000578385,-0.000588663,-0.00074239
464.194,0.0182347,-0.171102,-9.64021,-0.00132723,0.000382392,-0.000845497
464.2,0.0170431,-0.193515,-9.70015,0.000149299,-0.000374678,-0.000267487
464.206,0.0191249,-0.194198,-9.67586,-3.38394e-05,0.00129048,-0.000703379
464.213,0.0353723,-0.17211,-9.67133,0.000146925,-0.000681223,-0.000257661
464.219,-0.013294,-0.178419,-9.67021,6.89505e-05,-0.000785687,-0.00169432
464.225,0.00621971,-0.173365,-9.65982,-0.000241669,2.46428e-05,0.000470866
464.231,0.0159721,-0.176318,-9.63469,0.000144346,0.000116614,0.000687121
464.238,0.0285759,-0.161073,-9.60271,0.000417762,0.00119313,-0.00149645
464.244,0.00765348,-0.16893,-9.66539,-0.00079175,0.000820362,0.000471838
464.25,0.0015273,-0.184449,-9.65045,-0.000323082,-0.000365762,-0.00129675
464.256,0.00850812,-0.176365,-9.63958,-0.00146122,0.000121571,-0.000594102
464.263,0.0232163,-0.166367,-9.62113,-0.000168947,-2.7006e-05,-0.000564452
464.269,0.0221879,-0.175022,-9.66777,-0.000797178,0.000415678,-0.000117158
464.275,-0.00452977,-0.172166,-9.63577,0.000245291,-0.00131474,-0.00111859
464.281,0.0105824,-0.180464,-9.67626,0.000525575,0.00063291,-0.000912371
464.288,-0.00732948,-0.194868,-9.69582,-0.000642095,-0.00057712,3.46471e-05
464.294,0.0150433,-0.171569,-9.6104,0.000669635,0.00048408,-0.000765097
464.3,0.0228556,-0.184787,-9.66984,1.46395e-05,7.76152e-05,-0.000536909
464.306,0.0190889,-0.176689,-9.66762,0.00126557,-0.000840352,-0.000492783
464.313,0.0245092,-0.182543,-9.68229,0.000173468,1.29464e-05,-0.000416726
464.319,0.0310072,-0.177127,-9.66259,-0.000403999,-0.000274579,-0.000242343
464.325,0.0221211,-0.16025,-9.64675,-0.00187419,-0.000212984,-0.00106107
464.331,0.00176352,-0.171173,-9.65657,0.000241281,0.000515777,-0.000401787
464.338,0.0276083,-0.179443,-9.62623,9.08342e-06,0.000972786,9.09949e-05
464.344,0.0157483,-0.175837,-9.63018,0.00033034,-0.000736599,-0.00111482
